MAP,PROPORTIONALITY,COMPETITIVENESS,MINORITY,COMPACTNESS,SPLITTING
Most Proportional,84,37,5,74,100
Most Competitive,84,37,5,74,100
Best Minority,84,37,5,74,100
Most Compact,84,37,5,74,100
Least Splitting,84,37,5,74,100
