MAP,PROPORTIONALITY,COMPETITIVENESS,MINORITY,COMPACTNESS,SPLITTING
Most Proportional,33,27,62,62,85
Most Competitive,33,27,62,62,85
Best Minority,33,27,62,62,85
Most Compact,33,27,62,62,85
Least Splitting,33,27,62,62,85
