GEOID20,District
42101004314,3
42101000205,3
42101003201,3
42101001814,3
42101001024,2
42101001014,2
42101000311,3
42101004104,2
42101004511,2
42101004028,3
42101006316,2
42101005016,2
42101003005,3
42101005210,3
42101005830,2
42101002806,3
42101003629,3
42101004818,3
42101006622,1
42101003428,3
42101003414,3
42101003412,3
42101001517,3
42101001515,3
42101002107,2
42101001502,3
42101000606,3
42101002144,2
42101006217,2
42101001901,3
42101004308,2
42101001324,3
42101000829,3
42101003417,3
42101004012,3
42101006415,2
42101004702,3
42101004919,2
42101000201,3
42101005821,1
42101004512,2
42101006103,2
42101006318,2
42101004113,2
42101004214,2
42101000849,3
42101003010,3
42101003808,3
42101003937,3
42101005904,2
42101000828,3
42101004209,2
42101003301,2
42101000709,2
42101000502,3
42101001611,3
42101004215,2
42101002117,2
42101005811,2
42101001016,2
42101003015,3
42101001082,3
42101005828,2
42101005922,2
42101005911,2
42101004808,3
42101006522,2
42101004126,2
42101005841,1
42101003704,3
42101005714,2
42101004890,2
42101004912,2
42101002119,2
42101001701,2
42101003815,2
42101001115,3
42101004211,2
42101004207,2
42101004025,3
42101003116,3
42101000812,3
42101000112,3
42101004901,2
42101003433,3
42101001223,2
42101006633,1
42101003710,3
42101005804,1
42101005634,2
42101004124,2
42101001706,2
42101001703,2
42101001710,2
42101001815,3
42101006020,3
42101003625,3
42101005529,2
42101005215,3
42101005218,3
42101005007,2
42101006010,3
42101001723,2
42101004714,3
42101002717,3
42101003439,3
42101001616,3
42101006416,2
42101006121,2
42101002607,3
42101000837,3
42101005712,2
42101006313,2
42101006312,2
42101003803,3
42101003821,3
42101005227,3
42101000208,3
42101004408,3
42101005201,3
42101001614,3
42101003214,3
42101005633,2
42101001002,2
42101003708,3
42101003007,3
42101001214,2
42101003505,2
42101004006,3
42101004018,3
42101004013,3
42101003405,3
42101001906,3
42101005402,2
42101001712,2
42101003811,2
42101004316,3
42101002321,2
42101005639,2
42101003632,3
42101002127,2
42101002602,3
42101003516,2
42101001602,3
42101004617,3
42101000120,3
42101000568,3
42101000803,3
42101006023,3
42101006016,3
42101003118,3
42101000506,3
42101006125,2
42101004514,2
42101002111,2
42101002712,3
42101003628,3
42101005206,3
42101002413,3
42101002133,2
42101005837,1
42101000706,2
42101006305,2
42101001089,3
42101003225,3
42101000109,3
42101005004,2
42101002217,2
42101006006,3
42101006310,2
42101002615,3
42101003905,3
42101003928,3
42101000202,3
42101005407,2
42101001320,2
42101001313,2
42101003512,2
42101006212,2
42101000910,2
42101001618,3
42101001120,3
42101005914,2
42101001205,2
42101005627,2
42101005221,3
42101001069,3
42101006215,2
42101003711,3
42101006405,2
42101006517,2
